id,name,brand,category,category id,speed,glide,turn,fade,stability,link,pic,name_slug,brand_slug,category_slug,stability_slug,color,background_color,jr_maxweight,jr_diameter,jr_height,jr_rimdepth,jr_rimwidth,Rim Thickness (cm),Rim Depth / Diameter Ratio (%),Rim Configuration,Flexibility (kg),Class,Max Weight Vint (gr),Last Year Production,Certification Number,jr_pdgaapproval
339,Fireball,Axiom Discs,Fairway Driver,17,9,3.5,0,3.5,Very Overstable,https://www.marshallstreetdiscgolf.com/?s=fireball&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/3763400.webp,fireball,axiom-discs,control-driver,very-overstable,#000000,#FF9595,175.1,21.1,1.4,1.1,17.1,2,5.2,29.5,9.07,,,,14-94,"Dec 19, 2014"
340,Firebird,Innova,Fairway Driver,17,9,3,0,4,Very Overstable,https://www.marshallstreetdiscgolf.com/?s=firebird&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/3763432.webp,firebird,innova,control-driver,very-overstable,#2A290E,#F3EB09,,,,,,,,,,,,,,
341,Firefly,Innova,Putter,19,2,3,0,1,Overstable,https://www.marshallstreetdiscgolf.com/?s=firefly&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/1010304.webp,firefly,innova,putter,overstable,#2A290E,#F3EB09,,,,,,,,,,,,,,
342,Firestorm,Innova,Distance Driver,15,14,4,-1,3,Overstable,https://www.marshallstreetdiscgolf.com/?s=firestorm&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/5634740.webp,firestorm,innova,distance-driver,overstable,#2A290E,#F3EB09,,,,,,,,,,,,,,
343,Flare,Streamline,Fairway Driver,17,9,4,0,3.5,Very Overstable,https://www.marshallstreetdiscgolf.com/?cat_ids%5B%5D=20674&post_type=product&s=flare&variation_toggle=1,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/1010125.webp,flare,streamline,control-driver,very-overstable,#012219,#ACFFBA,,,,,,,,,,,,,,
344,Flash,Discraft,Control Driver,16,10,5,-2,3,Understable,https://www.marshallstreetdiscgolf.com/?s=flash&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/4045219.webp,flash,discraft,hybrid-driver,understable,#FF3737,#000000,175.1,21.1,1.6,1.2,17,2.1,5.7,27.5,8.85,,,,04-03,"Apr 14, 2004"
345,Flat Earth,Doomsday Discs,Midrange,18,5,5,-1,1,Stable,,,flat-earth,doomsday-discs,midrange,stable,#B6FF8B,#144E48,180.9,21.8,2.1,1.3,19.4,1.2,6,48,5.8,,,,22-66,"Apr 25, 2022"
346,Flick,Discraft,Distance Driver,15,12,3,1,5,Very Overstable,https://www.marshallstreetdiscgolf.com/?s=flick&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/5107778.webp,flick,discraft,distance-driver,very-overstable,#FF3737,#000000,175.1,21.1,1.3,1.1,16.9,2.1,5.2,26,9.98,,,,04-10,"Aug 22, 2004"
347,Flip,Hooligan Discs,Midrange,18,5,6,-4,1,Very Understable,https://www.marshallstreetdiscgolf.com/?cat_ids%5B%5D=81609&post_type=product&s=flip&variation_toggle=1,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000336.webp,flip,hooligan-discs,midrange,very-understable,#01216C,#DAFDFF,180.1,21.7,1.9,1.3,19.1,1.3,6,45.25,6.93,,,,22-177,"Oct 17, 2022"
348,Flipperi,Prodiscus,Fairway Driver,17,9,3,-3,0,Very Understable,https://www.marshallstreetdiscgolf.com/?s=flipperi&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000000.webp,flipperi,prodiscus,control-driver,very-understable,#32E65C,#5435A9,,,,,,,,,,,,,,
349,Flow,Latitude 64,Control Driver,16,11,6,-0.5,2,Overstable,https://www.marshallstreetdiscgolf.com/?s=flow&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/2005314.webp,flow,latitude-64,hybrid-driver,overstable,#FFFFFF,#F40909,175.1,21.1,1.8,1.2,16.8,2.2,5.7,27.75,11.11,,,,10-35,"Oct 27, 2010"
350,Flying Squirrel,Other,Midrange,18,5,5,-3,2,Understable,https://www.marshallstreetdiscgolf.com/?s=flying+squirrel&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/7580389.webp,flying-squirrel,other,midrange,understable,#000000,#E5FFAA,,,,,,,,,,,,,,
351,Focus,Discraft,Putter,19,2,2,-1,2,Stable,https://www.marshallstreetdiscgolf.com/?s=focus&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/6155774.webp,focus,discraft,putter,stable,#FF3737,#000000,,,,,,,,,,,,,,
352,Force,Discraft,Distance Driver,15,12,5,0,3,Overstable,https://www.marshallstreetdiscgolf.com/?s=force&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0207283.webp,force,discraft,distance-driver,overstable,#FF3737,#000000,175.1,21.1,1.7,1.2,16.5,2.3,5.7,26,11.79,,,,08-08,"Feb 21, 2008"
353,Fortress,Westside Discs,Control Driver,16,10,4,0,3,Overstable,https://www.marshallstreetdiscgolf.com/?s=fortress&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/2012013.webp,fortress,westside-discs,hybrid-driver,overstable,#FFFFFF,#014E13,,,,,,,,,,,,,,
354,Fossil,Discraft,Approach Discs,20,3,1,0,3,Overstable,,,fossil,discraft,approach-discs,overstable,#FF3737,#000000,,,,,,,,,,,,,,
355,Founder,Discmania,Midrange,18,5,6,-4,1,Very Understable,,,founder,discmania,midrange,very-understable,#FFA813,#9A0C0C,180.9,21.8,1.8,1.1,19.1,1.3,5,37.5,6.48,,,,25-124,"Jul 28, 2025"
356,Fox,Innova,Midrange,18,5,6,-2,1,Understable,,,fox,innova,midrange,understable,#2A290E,#F3EB09,,,,,,,,,,,,,,
357,Freetail,Mint Discs,Fairway Driver,17,10,5,-4,1,Understable,https://www.marshallstreetdiscgolf.com/product/eternal-freetail,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000017.webp,freetail,mint-discs,control-driver,understable,#FFFFFF,#F4933E,175.1,21.1,1.7,1.2,17.1,2,5.7,37.75,11.25,,,,19-63,"Sep 16, 2019"
358,Frio,Lone Star Discs,Fairway Driver,17,7,5,-1,1,Stable,https://www.marshallstreetdiscgolf.com/?s=Frio&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000320.webp,frio,lone-star-discs,control-driver,stable,#FFA5EA,#6B834B,,,,,,,,,,,,,,
359,Fu,Yikun,Fairway Driver,17,7,5,0,2,Stable,https://www.marshallstreetdiscgolf.com/?s=Fu&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000096.webp,fu,yikun,control-driver,stable,#006A6E,#FF6F8C,,,,,,,,,,,,,,
360,Fudge,Clash Discs,Putter,19,2,3,0,2,Overstable,https://www.marshallstreetdiscgolf.com/?s=fudge&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000332.webp,fudge,clash-discs,putter,overstable,#FF93E9,#2516FF,176.8,21.3,2,1.5,19.2,1.1,7,63,6.48,,,,23-87,"Mar 23, 2023"
361,Fugitive,Dynamic Discs,Midrange,18,5,5,-0.5,1.5,Stable,https://www.marshallstreetdiscgolf.com/?s=Fugitive&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/1130004.webp,fugitive,dynamic-discs,midrange,stable,#FFFFFF,#0082F4,180.9,21.8,2.1,1.3,19.1,1.4,6,39,7.82,,,,12-57,"Dec 7, 2012"
362,Fugitive (Supreme),Dynamic Discs,Midrange,18,5,3,0,4,Very Overstable,https://www.marshallstreetdiscgolf.com/?s=fugitive&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000457.webp,fugitive-supreme,dynamic-discs,midrange,very-overstable,#FFFFFF,#0082F4,,,,,,,,,,,,,,
363,Function,Discmania,Fairway Driver,17,8,6,-4,1,Very Understable,https://www.marshallstreetdiscgolf.com/?s=Function&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000436.webp,function,discmania,control-driver,very-understable,#FFA813,#9A0C0C,176,21.2,1.8,1.1,17.4,1.9,5.2,31.75,8.98,,,,24-107,"May 20, 2024"
364,Fury,Latitude 64,Fairway Driver,17,9,6,-2,2,Very Understable,https://www.marshallstreetdiscgolf.com/?s=fury&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/5020310.webp,fury,latitude-64,control-driver,very-understable,#FFFFFF,#F40909,176,21.2,1.8,1.1,17.4,1.9,5.2,36.75,9.98,,,,13-30,"Apr 19, 2013"
365,Fuse,Latitude 64,Midrange,18,5,6,-1,0,Understable,https://www.marshallstreetdiscgolf.com/?s=fuse&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/8822502.webp,fuse,latitude-64,midrange,understable,#FFFFFF,#F40909,181.8,21.9,2.1,1.3,19.3,1.3,5.9,42.5,8.28,,,,10-04,"Apr 4, 2010"
366,G-One,Gateway,Distance Driver,15,12,6,-2,1,Understable,https://www.marshallstreetdiscgolf.com/?s=G-One&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000346.webp,g-one,gateway,distance-driver,understable,#FFFFFF,#A66A17,,,,,,,,,,,,,,
367,Galleon,Infinite Discs,Fairway Driver,17,6,3,0,5,Very Overstable,https://www.marshallstreetdiscgolf.com/?s=galleon&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000437.webp,galleon,infinite-discs,control-driver,very-overstable,#FFFFFF,#62054C,176,21.2,2,1.2,17.8,1.7,5.7,39.5,11.02,,,,23-138,"May 15, 2023"
368,Gatekeeper,Westside Discs,Midrange,18,4,5,0,2,Overstable,https://www.marshallstreetdiscgolf.com/?cat_ids%5B%5D=975&post_type=product&s=gatekeeper&variation_toggle=1,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/1010334.webp,gatekeeper,westside-discs,midrange,overstable,#FFFFFF,#014E13,,,,,,,,,,,,,,
369,Gator,Innova,Midrange,18,5,2,0,3,Very Overstable,https://www.marshallstreetdiscgolf.com/?s=gator&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/8367344.webp,gator,innova,midrange,very-overstable,#2A290E,#F3EB09,,,,,,,,,,,,,,
370,Gator3,Innova,Midrange,18,5,2,0,3,Very Overstable,https://www.marshallstreetdiscgolf.com/?s=gator3&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/3367344.webp,gator3,innova,midrange,very-overstable,#2A290E,#F3EB09,,,,,,,,,,,,,,
371,Gauge,Legacy,Midrange,18,5,5,0,1,Stable,https://www.marshallstreetdiscgolf.com/?s=gauge&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0310313.webp,gauge,legacy,midrange,stable,#3831F0,#E43DD9,,,,,,,,,,,,,,
372,Gazelle,Innova,Fairway Driver,17,6,4,0,2,Stable,https://www.marshallstreetdiscgolf.com/?s=gazelle&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/4493143.webp,gazelle,innova,control-driver,stable,#2A290E,#F3EB09,,,,,,,,,,,,,,
373,Gecko,Elevation Disc Golf,Fairway Driver,17,9,4,0,3.5,Very Overstable,https://www.marshallstreetdiscgolf.com/?s=Gecko&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000322.webp,gecko,elevation-disc-golf,control-driver,very-overstable,#FFFFFF,#6A431D,175.1,21.1,1.5,1.1,17.5,1.8,5.2,33.5,1.59,,,,23-17,"Jan 16, 2023"
374,General,Dynamic Discs,Distance Driver,15,12,4,0,4,Very Overstable,https://www.marshallstreetdiscgolf.com/?s=General&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000432.webp,general,dynamic-discs,distance-driver,very-overstable,#FFFFFF,#0082F4,175.1,21.1,1.8,1.1,16.7,2.2,5.2,29,12.16,,,,24-13,"Feb 5, 2024"
375,Genius,Discmania,Fairway Driver,17,7,5,-4,1,Very Understable,https://www.marshallstreetdiscgolf.com/?s=Genius&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000033.webp,genius,discmania,control-driver,very-understable,#FFA813,#9A0C0C,,,,,,,,,,,,,,
376,Getaway,Dynamic Discs,Control Driver,16,9,5,-0.5,3,Overstable,https://www.marshallstreetdiscgolf.com/?s=getaway&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0405799.webp,getaway,dynamic-discs,hybrid-driver,overstable,#FFFFFF,#0082F4,175.1,21.1,1.8,1.1,17.1,2,5.2,28.75,11,,,,17-122,"Dec 4, 2017"
377,Ghost,Legacy,Midrange,18,4,5,0,3,Overstable,https://www.marshallstreetdiscgolf.com/?s=ghost&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/8109139.webp,ghost,legacy,midrange,overstable,#3831F0,#E43DD9,,,,,,,,,,,,,,
378,Giant,Westside Discs,Distance Driver,15,13,4,0,3.5,Overstable,https://www.marshallstreetdiscgolf.com/?s=giant&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/8363222.webp,giant,westside-discs,distance-driver,overstable,#FFFFFF,#014E13,,,,,,,,,,,,,,
379,Ginger,Clash Discs,Fairway Driver,17,9,4,0,2,Overstable,https://www.marshallstreetdiscgolf.com/?s=Ginger&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000214.webp,ginger,clash-discs,control-driver,overstable,#FF93E9,#2516FF,177.6,21.4,1.7,1.3,17.6,1.9,6.1,26.5,11.48,,,,22-1,"Jan 10, 2022"
380,Glacier,Discmania,Midrange,18,5,5,0,2,Overstable,https://www.marshallstreetdiscgolf.com/?s=glacier&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000523.webp,glacier,discmania,midrange,overstable,#FFA813,#9A0C0C,180.1,21.7,1.8,1.3,18.9,1.4,6,37.25,11.25,,,,25-15,"Jan 23, 2025"
381,Gladiator,Latitude 64,Distance Driver,15,13,5,0,3.5,Overstable,https://www.marshallstreetdiscgolf.com/?s=gladiator&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/6959153.webp,gladiator,latitude-64,distance-driver,overstable,#FFFFFF,#F40909,175.1,21.1,1.7,1.1,16.5,2.3,5.2,28.5,12.02,,,,16-77,"Dec 7, 2016"
382,Glide,Discraft,Midrange,18,6,5,-3,2,Understable,https://www.marshallstreetdiscgolf.com/product-category/manufacturers/discraft,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/6995153.webp,glide,discraft,midrange,understable,#FF3737,#000000,,,,,,,,,,,,,,
383,Glitch,MVP,Putter,19,1,7,0,0,Stable,https://www.marshallstreetdiscgolf.com/?s=glitch&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000264.webp,glitch,mvp,putter,stable,#000000,#9BF2FF,,,,,,,,,,,,,,
384,Glory,Latitude 64,Fairway Driver,17,7,5,0,3,Overstable,https://www.marshallstreetdiscgolf.com/?s=glory&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000255.webp,glory,latitude-64,control-driver,overstable,#FFFFFF,#F40909,,,,,,,,,,,,,,
385,Glyph,Infinite Discs,Putter,19,1,5,0,1,Stable,https://www.marshallstreetdiscgolf.com/?s=glyph&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000448.webp,glyph,infinite-discs,putter,stable,#FFFFFF,#62054C,176,21.2,1.9,1.5,19.7,0.7,7.1,90.25,4.43,,,,24-74,"Apr 15, 2024"
386,Gnome,Sacred Discs,Putter,19,2,3,0,1,Stable,https://www.marshallstreetdiscgolf.com/?s=gnome&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000364.webp,gnome,sacred-discs,putter,stable,#0E1774,#B4CDFF,176,21.2,1.9,1.4,19.2,1,6.6,53.25,5.11,,,,23-141,"May 15, 2023"
387,Goat,Mint Discs,Distance Driver,15,12,4,-1,3,Stable,https://www.marshallstreetdiscgolf.com/?s=Goat&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000167.webp,goat,mint-discs,distance-driver,stable,#FFFFFF,#F4933E,,,,,,,,,,,,,,
388,Goat (Eternal),Mint Discs,Distance Driver,15,12,4,0,4,Overstable,https://www.marshallstreetdiscgolf.com/?s=Goat&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000167.webp,goat-eternal,mint-discs,distance-driver,overstable,#FFFFFF,#F4933E,,,,,,,,,,,,,,
389,Golem,Other,Putter,19,4,3,0,2.5,Very Overstable,https://www.marshallstreetdiscgolf.com/product/golem-stayput,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000153.webp,golem,other,putter,very-overstable,#000000,#E5FFAA,,,,,,,,,,,,,,
390,Gorgon,Innova,Control Driver,16,10,6,-2,1,Understable,https://www.marshallstreetdiscgolf.com/?s=gorgon&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000441.webp,gorgon,innova,hybrid-driver,understable,#2A290E,#F3EB09,,,,,,,,,,,,,,
391,Gorgon (GStar),Innova,Control Driver,16,10,6,-3,1,Understable,https://www.marshallstreetdiscgolf.com/?s=gorgon&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000441.webp,gorgon-gstar,innova,hybrid-driver,understable,#2A290E,#F3EB09,,,,,,,,,,,,,,
392,Gote,Kastaplast,Midrange,18,4,5,0,1,Stable,https://www.marshallstreetdiscgolf.com/?s=Gote&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000014.webp,gote,kastaplast,midrange,stable,#000000,#21F1B9,,,,,,,,,,,,,,
393,Gou,Yikun,Fairway Driver,17,8,5,-3.5,1,Very Understable,https://www.marshallstreetdiscgolf.com/?s=gou&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0165753.webp,gou,yikun,control-driver,very-understable,#006A6E,#FF6F8C,,,,,,,,,,,,,,
394,Grace,Latitude 64,Control Driver,16,11,6,-1,2,Stable,https://www.marshallstreetdiscgolf.com/?s=grace&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000100.webp,grace,latitude-64,hybrid-driver,stable,#FFFFFF,#F40909,,,,,,,,,,,,,,
395,Grackle,Mint Discs,Fairway Driver,17,7,5,-1,2,Stable,https://www.marshallstreetdiscgolf.com/?s=Grackle&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000260.webp,grackle,mint-discs,control-driver,stable,#FFFFFF,#F4933E,176.8,21.3,1.6,1.2,17.5,1.9,5.6,33.75,9.55,,,,21-44,"Apr 5, 2021"
396,Grizzly,Daredevil Discs,Midrange,18,4,4,0,2,Overstable,https://www.marshallstreetdiscgolf.com/product/grizzly,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0865915.webp,grizzly,daredevil-discs,midrange,overstable,#FFFFFF,#515151,181.8,21.9,2,1.3,19.3,1.3,5.9,42.25,6.92,,,,07-31,"Jun 12, 2007"
397,Groove,Innova,Distance Driver,15,13,6,-2,2,Overstable,https://www.marshallstreetdiscgolf.com/?s=groove&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/9756547.webp,groove,innova,distance-driver,overstable,#2A290E,#F3EB09,,,,,,,,,,,,,,
398,Growler,Lone Star Discs,Distance Driver,15,12,6,-3,2,Understable,https://www.marshallstreetdiscgolf.com/?s=Growler&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000391.webp,growler,lone-star-discs,distance-driver,understable,#FFA5EA,#6B834B,,,,,,,,,,,,,,
399,Grym (OOP),Kastaplast,Distance Driver,15,13,5,-2,2,Overstable,https://www.marshallstreetdiscgolf.com/?s=Grym&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/9756546.webp,grym-oop,kastaplast,distance-driver,overstable,#000000,#21F1B9,,,,,,,,,,,,,,
400,Grym X (OOP),Kastaplast,Distance Driver,15,12,5,-1,3,Overstable,https://www.marshallstreetdiscgolf.com/?s=grym+x&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/9756549.webp,grym-x-oop,kastaplast,distance-driver,overstable,#000000,#21F1B9,,,,,,,,,,,,,,
401,Guadalupe,Lone Star Discs,Fairway Driver,17,7,6,-2,2,Understable,https://www.marshallstreetdiscgolf.com/?s=guadalupe&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000193.webp,guadalupe,lone-star-discs,control-driver,understable,#FFA5EA,#6B834B,,,,,,,,,,,,,,
402,Guard,Dynamic Discs,Putter,19,2,5,0,0.5,Stable,https://www.marshallstreetdiscgolf.com/?s=guard&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/1010995.webp,guard,dynamic-discs,putter,stable,#FFFFFF,#0082F4,174.3,21,2.1,1.6,19.1,0.9,7.6,90,7.84,,,,18-76,"Nov 4, 2018"
403,Guava,Clash Discs,Midrange,18,5,5,0,2,Overstable,https://www.marshallstreetdiscgolf.com/?s=guava&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000466.webp,guava,clash-discs,midrange,overstable,#FF93E9,#2516FF,177.6,21.4,1.9,1.4,18.7,1.4,6.5,43.5,7.39,,,,23-193,"Jul 24, 2023"
404,Gui,Yikun,Putter,19,2,3,0,2,Overstable,https://www.marshallstreetdiscgolf.com/?s=gui&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/9756548.webp,gui,yikun,putter,overstable,#006A6E,#FF6F8C,,,,,,,,,,,,,,
405,Guld,Kastaplast,Distance Driver,15,13,5,-0.5,3,Overstable,https://www.marshallstreetdiscgolf.com/?s=Guld&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000243.webp,guld,kastaplast,distance-driver,overstable,#000000,#21F1B9,175.1,21.1,1.8,1.2,16.5,2.3,5.7,28.75,9.89,,,,22-89,"May 16, 2022"
406,Gumbputt,DGA,Putter,19,2,2,0,2,Overstable,https://www.marshallstreetdiscgolf.com/?s=gumbputt&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/9772244.webp,gumbputt,dga,putter,overstable,#2876FF,#272727,,,,,,,,,,,,,,
407,H1 (V2),Prodigy,Control Driver,16,10,4,0,3,Overstable,https://www.marshallstreetdiscgolf.com/product/prodigy-h1-v2-400,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/7797971.webp,h1-v2,prodigy,hybrid-driver,overstable,#000000,#10A259,,,,,,,,,,,,,,
408,H2 (V2),Prodigy,Control Driver,16,10,4,-1,3,Overstable,https://www.marshallstreetdiscgolf.com/?s=h2&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/7797970.webp,h2-v2,prodigy,hybrid-driver,overstable,#000000,#10A259,,,,,,,,,,,,,,
409,H3 (V2),Prodigy,Control Driver,16,10,5,-1,1,Stable,https://www.marshallstreetdiscgolf.com/?s=h3+v2&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/7797973.webp,h3-v2,prodigy,hybrid-driver,stable,#000000,#10A259,,,,,,,,,,,,,,
410,H4 (V2),Prodigy,Control Driver,16,10,5,-2,1,Understable,https://www.marshallstreetdiscgolf.com/?s=h4+v2&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000217.webp,h4-v2,prodigy,hybrid-driver,understable,#000000,#10A259,,,,,,,,,,,,,,
411,H5,Prodigy,Control Driver,16,10,5,-3,1,Understable,https://www.marshallstreetdiscgolf.com/?s=h5&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/L7997975.webp,h5,prodigy,hybrid-driver,understable,#000000,#10A259,,,,,,,,,,,,,,
